FECHA;HORA;CO_CENTENARIO;NO2_CENTENARIO;PM10_CENTENARIO;CO_CORDOBA;NO2_CORDOBA;PM10_CORDOBA;CO_LA_BOCA;NO2_LA_BOCA;PM10_LA_BOCA
07/08/2017;4;0,7;14;20;0,87;14;18;0,39;16;21
07/08/2017;5;0,64;16;21;0,86;18;19;0,35;19;21
07/08/2017;6;0,6;20;21;0,89;24;19;0,34;20;21
07/08/2017;7;0,6;23;21;0,95;25;20;0,35;20;22
07/08/2017;8;0,65;25;22;1,08;29;21;0,39;20;23
07/08/2017;9;0,7;25;22;1,19;30;21;0,41;17;24
07/08/2017;10;0,74;24;23;1,26;28;22;0,48;22;24
07/08/2017;11;0,78;22;24;1,31;25;23;0,53;23;25
07/08/2017;12;0,83; ;24;1,35;24;24;0,56;20;26
07/08/2017;13;0,82; ;24;1,38;28;24;0,57;19;26
07/08/2017;14;0,8; ;24;1,39;29;24;0,57;19;27
07/08/2017;15;0,75;29;24;1,44;29;24;0,55;18;27
07/08/2017;16;0,69;30;24;1,44;32;24;0,51;20;27
07/08/2017;17;0,65;28;23;1,42;26;25;0,52;24;28
07/08/2017;18;0,6;27;23;1,45;27;25;0,48;19;28
07/08/2017;19;0,62;23;22;1,5;24;25;0,47;20;29
07/08/2017;20;0,65;24;22;1,55;28;25;0,47;21;29
07/08/2017;21;0,75;25;22;1,59;30;25;0,49;24;29
07/08/2017;22;0,79;20;22;1,55;22;25;0,49;19;29
07/08/2017;23;0,78;16;21;1,43;17;24;0,47;16;29
07/08/2017;24;0,76;15;21;1,3;16;24;0,46;21;30
08/08/2017;1;0,71;9;20;1,2;16;23;0,42;11;30
08/08/2017;2;0,67;13;20;1,09;17;24;0,4;18;30
08/08/2017;3;0,64;25;20;0,96;14;24;0,37;24;29
08/08/2017;4;0,58;18;19;0,83;12;24;0,36;21;29
08/08/2017;5;0,45;6;19;0,68;10;25;0,34;9;28
08/08/2017;6;0,39;6;18;0,61;15;25;0,32;10;28
08/08/2017;7;0,37;12;18;0,57;23;25;0,32;16;27
08/08/2017;8;0,37;15;17;0,58;32;25;0,32;16;25
08/08/2017;9;0,4;19;17;0,62;33;25;0,32;15;24
08/08/2017;10;0,43;21;16;0,65;36;24;0,31;16;24
08/08/2017;11;0,44;19;16;0,69;28;24;0,29;16;22
08/08/2017;12;0,45;18;15;0,73;25;24;0,27;14;21
08/08/2017;13;0,49;18;15;0,78;28;24;0,27;14;21
08/08/2017;14;0,51;16;14;0,86;28;24;0,27;11;20
08/08/2017;15;0,54;18;14;0,9;23;23;0,25;10;19
08/08/2017;16;0,53;16;13;0,88;22;23;0,23;9;18
08/08/2017;17;0,52;18;13;0,85;25;23;0,21;10;17
08/08/2017;18;0,51;19;13;0,84;26;23;0,2;10;16
08/08/2017;19;0,51;21;12;0,83;29;23;0,2;11;16
08/08/2017;20;0,5;17;12;0,8;24;23;0,19;12;15
08/08/2017;21;0,49;17;12;0,77;24;23;0,18;8;14
08/08/2017;22;0,48;16;11;0,72;24;23;0,17;6;13
08/08/2017;23;0,47;14;11;0,67;19;24;0,17;7;13
08/08/2017;24;0,46;11;11;0,62;12;24;0,17;7;13
09/08/2017;1;0,44;9;11;0,61;16;24;0,19;7;12
09/08/2017;2;0,42;7;11;0,6;17;24;0,19;6;13
09/08/2017;3;0,39;7;12;0,55;14;24;0,2;6;13
09/08/2017;4;0,36;6;13;0,54;12;24;0,21;7;14
09/08/2017;5;0,35;8;14;0,52;10;24;0,22;6;15
09/08/2017;6;0,34;13;15;0,51;15;24;0,25;11;15
09/08/2017;7;0,35;22;15;0,51;23;24;0,28;16;16
09/08/2017;8;0,4;26;16;0,58;32;24;0,31;21;17
09/08/2017;9;0,45;27;17;0,62;33;24;0,32;21;17
09/08/2017;10;0,49;24;17;0,65;36;24;0,35;27;17
09/08/2017;11;0,51;19;17;0,69;28;24;0,37;25;18
09/08/2017;12;0,53;17;17;0,73;25;24;0,38; ;18
09/08/2017;13;0,55;19;17;0,78;28;24;0,4; ;19
09/08/2017;14;0,56;19;17;0,86;28;24;0,4;26;20
09/08/2017;15;0,56;14;18;0,9;23;24;0,42;26;20
09/08/2017;16;0,54;18;18;0,88;22;24;0,43;27;22
09/08/2017;17;0,51;18;18;0,85;25;24;0,43;23;23
09/08/2017;18;0,5;18;19;0,84;26;24;0,45;26;24
09/08/2017;19;0,51;23;20;0,83;29;24;0,45;25;25
09/08/2017;20;0,52;22;20;0,8;24;24;0,45;21;26
09/08/2017;21;0,53;20;20;0,77;24;24;0,45;24;26
09/08/2017;22;0,53;18;21;0,72;24;24;0,45;29;27
09/08/2017;23;0,53;15;21;0,67;19;24;0,44;20;28
09/08/2017;24;0,51;9;21;0,62;12;24;0,41;14;28
10/08/2017;1;0,49;8;22;0,58;9;24;0,39;10;28
10/08/2017;2;0,47;6;22;0,54;6;24;0,36;9;28
10/08/2017;3;0,44;6;21;0,49;5;23;0,32;7;28
10/08/2017;4;0,41;5;21;0,47;5;23;0,29;6;27
10/08/2017;5;0,37;6;21;0,45;6;22;0,27;5;27
10/08/2017;6;0,34;7;20;0,44;8;22;0,24;9;26
10/08/2017;7;0,32;10;20;0,45;12;22;0,23;15;26
10/08/2017;8;0,32;15;19;0,5;19;21;0,22;17;26
10/08/2017;9;0,34;19;19;0,52;20;21;0,23;20;26
10/08/2017;10;0,36;17;19;0,58;25;21;0,25;25;26
10/08/2017;11;0,38;16;19;0,61;20;21;0,26;22;26
10/08/2017;12;0,4;20;19;0,66;20;21;0,27;21;26
10/08/2017;13;0,42;16;19;0,69;19;20;0,28;18;25
10/08/2017;14;0,45;18;19;0,72;19;20;0,29;19;25
10/08/2017;15;0,48;17;18;0,76;23;20;0,3;20;24
10/08/2017;16;0,52;16;18;0,8;24;20;0,31;23;22
10/08/2017;17;0,54;20;17;0,84;25;19;0,34;26;22
10/08/2017;18;0,56;22;17;0,87;27;19;0,36;26;22
10/08/2017;19;0,6;23;16;0,93;28;18;0,39;26;22
10/08/2017;20;0,63;25;16;0,96;25;18;0,42;24;21
10/08/2017;21;0,65;20;16;0,96;20;17;0,43;24;21
10/08/2017;22;0,65;20;16;0,97;21;17;0,44;21;20
10/08/2017;23;0,65;13;15;0,95;18;17;0,44;24;20
10/08/2017;24;0,61;9;15;0,92;13;17;0,43;23;20
11/08/2017;1;0,58;7;15;0,86;9;16;0,4;10;19
11/08/2017;2;0,54;12;15;0,79;8;16;0,35;6;19
11/08/2017;3;0,49;11;15;0,72;7;16;0,32;9;19
11/08/2017;4;0,44;9;15;0,69;5;16;0,28;4;19
11/08/2017;5;0,4;5;14;0,68;4;16;0,27;7;19
11/08/2017;6;0,37;6;14;0,68;10;16;0,27;18;18
11/08/2017;7;0,35;9;14;0,69;14;16;0,28;22;18
11/08/2017;8;0,35;12;13;0,71;19;16;0,28;24;18
11/08/2017;9;0,37;15;13;0,76;22;15;0,3;24;18
11/08/2017;10;0,39;16;13;0,86;27;15;0,33;24;18
11/08/2017;11;0,41;16;12;0,97;28;15;0,36;22;17
11/08/2017;12;0,44;18;12;1,05;24;16;0,4;22;17
11/08/2017;13;0,49;21;12;1,13;26;16;0,43;21;17
11/08/2017;14;0,54;24;12;1,22;30;15;0,45;23;17
11/08/2017;15;0,62;27;12;1,41;34;15;0,47;24;17
11/08/2017;16;0,68;26;12;1,53;34;15;0,5;24;17
11/08/2017;17;0,74;26;12;1,62;29;16;0,52;27;16
11/08/2017;18;0,82;27;12;1,67;33;16;0,58;28;16
11/08/2017;19;0,89;26;12;1,66;32;18;0,64;27;16
11/08/2017;20;0,92;20;12;1,6;23;19;0,66; ;16
11/08/2017;21;0,93;19;12;1,55;25;19;0,69; ;16
11/08/2017;22;0,93;20;12;1,45;22;19;0,96;24;16
11/08/2017;23;0,9;19;12;1,24;19;19;1,24;20;16
11/08/2017;24;0,87;18;12;1,08;16;19;1,49;18;16
12/08/2017;1;0,83;16;11;0,94;15;19;1,49;22;15
12/08/2017;2;0,79;17;11;0,8;18;19;1,43;21;15
12/08/2017;3;0,75;18;11;0,74;22;19;1,38;21;14
12/08/2017;4;0,75;16;11;0,76;24;19;1,27;21;14
12/08/2017;5;0,71;12;11;0,74;17;18;1,16;12;14
12/08/2017;6;0,67;11;11;0,72;16;19;0,93;13;14
12/08/2017;7;0,63;13;11;0,72;19;18;0,7;17;13
12/08/2017;8;0,6;13;11;0,74;21;18;0,48;17;13
12/08/2017;9;0,59;13;11;0,79;21;19;0,45;15;14
12/08/2017;10;0,56;14;12;0,81;21;19;0,42;14;13
12/08/2017;11;0,53;14;12;0,79;21;19;0,38;13;13
12/08/2017;12;0,51;13;11;0,79;20;18;0,34;13;12
12/08/2017;13;0,52;13;12;0,81;19;18;0,34;12;11
12/08/2017;14;0,54;14;11;0,84;20;18;0,35;13;11
12/08/2017;15;0,54;13;11;0,85;18;18;0,34;10;10
12/08/2017;16;0,55;15;10;0,84;21;18;0,34;12;10
12/08/2017;17;0,54;14;10;0,81;21;18;0,33;11;9
12/08/2017;18;0,53;14;10;0,79;19;17;0,32;9;8
12/08/2017;19;0,52;16;9;0,78;23;15;0,32;11;7
12/08/2017;20;0,52;18;9;0,79;25;14;0,32;15;8
12/08/2017;21;0,54;21;9;0,81;28;14;0,34;18;8
12/08/2017;22;0,58;23;9;0,83;27;15;0,37;21;8
12/08/2017;23;0,62;21;9;0,85;26;15;0,4;20;9
12/08/2017;24;0,66;20;10;0,87;26;16;0,44;21;9
13/08/2017;1;0,71;19;11;0,89;23;17;0,48;20;10
13/08/2017;2;0,77;17;11;0,92;22;17;0,51;18;11
13/08/2017;3;0,77;13;11;0,91;19;17;0,51;14;12
13/08/2017;4;0,75;13;11;0,86;16;17;0,5;14;12
13/08/2017;5;0,71;12;11;0,78;16;16;0,47;11;12
13/08/2017;6;0,65;12;11;0,72;15;16;0,42;13;12
13/08/2017;7;0,61;14;11;0,68;18;16;0,39;15;12
13/08/2017;8;0,56;17;11;0,64;20;16;0,35;16;12
13/08/2017;9;0,54;18;11;0,61;20;16;0,31;16;11
13/08/2017;10;0,5;17;11;0,6;21;15;0,28;13;11
13/08/2017;11;0,52;19;11;0,6;21;15;0,28;15;11
13/08/2017;12;0,53;15;11;0,62;19;15;0,29;12;12
13/08/2017;13;0,55;14;12;0,67;20;15;0,29;10;12
13/08/2017;14;0,57;15;12;0,68;24;15;0,29;14;13
13/08/2017;15;0,58;19;12;0,68;23;15;0,29;18;13
13/08/2017;16;0,59;16;13;0,67;17;16;0,29;15;14
13/08/2017;17;0,57;16;13;0,67;24;15;0,3;18;14
13/08/2017;18;0,58;21;13;0,65;31;15;0,3;22;14
13/08/2017;19;0,57;21;13;0,63;31;16;0,33;30;15
13/08/2017;20;0,59;26;13;0,63;30;15;0,36;31;15
13/08/2017;21;0,62;29;13;0,62;34;15;0,4;30;15
13/08/2017;22;0,66;30;13;0,63;27;14;0,45;33;15
13/08/2017;23;0,67;25;13;0,64;22;14;0,48;29;14
13/08/2017;24;0,69;26;13;0,66;29;13;0,52;29;15
14/08/2017;1;0,7;24;13;0,68;31;13;0,55;30;15
14/08/2017;2;0,69;22;13;0,68;24;12;0,57;27;14
14/08/2017;3;0,67;20;13;0,68;19;12;0,54;21;14
14/08/2017;4;0,63;19;14;0,66;14;12;0,5;19;14
14/08/2017;5;0,58;14;14;0,62;10;12;0,46;16;14
14/08/2017;6;0,52;16;14;0,6;13;12;0,41;23;14
14/08/2017;7;0,5;23;14;0,6;22;12;0,4;30;15
14/08/2017;8;0,51;26;14;0,63;30;12;0,39;30;15
14/08/2017;9;0,54;25;16;0,66;28;13;0,41;28;17
14/08/2017;10;0,57;23;16;0,71;27;13;0,43;29;18
14/08/2017;11;0,6;21;17;0,76;27;14;0,46;27;19
14/08/2017;12;0,62;19;17;0,81;26;15;0,47;20;20
14/08/2017;13;0,65;17;18;0,87;25;16;0,47;16;21
14/08/2017;14;0,67;17;18;0,92;25;15;0,46;20;21
14/08/2017;15;0,68;17;18;0,94;23;15;0,44;20;21
14/08/2017;16;0,65;19;18;0,93;26;15;0,4;21;21
14/08/2017;17;0,62;21;18;0,93;30;15;0,36;25;22
14/08/2017;18;0,6;23;18;0,94;32;16;0,29;25;22
14/08/2017;19;0,65;31;19;0,96;37;16;0,29;36;23
14/08/2017;20;0,72;32;20;0,99;36;17;0,38;42;23
14/08/2017;21;0,81;34;20;1,01;37;17;0,48;41;25
14/08/2017;22;0,89;33;22;1,01;34;18;0,56;42;27
14/08/2017;23;0,96;35;23;1,01;34;19;0,64;43;27
14/08/2017;24;1,04;36;23;1,02;34;19;0,69;40;28
15/08/2017;1;1,06;29;23;0,96;22;19;0,71;34;29
15/08/2017;2;1,04;19;23;0,9;15;19;0,72;31;29
15/08/2017;3;0,96;18;22;0,84;15;20;0,68;24;29
15/08/2017;4;0,87;18;22;0,79;13;20;0,57;21;29
15/08/2017;5;0,76;19;22;0,74;17;20;0,48;32;29
15/08/2017;6;0,66;20;22;0,73;19;20;0,4;32;30
15/08/2017;7;0,62;27;22;0,75;25;20;0,35;33;30
15/08/2017;8;0,6;31;23;0,8;29;20;0,33;32;31
15/08/2017;9;0,63;27;22;0,86;24;20;0,34;30;31
15/08/2017;10;0,65;21;22;0,9;17;20;0,37;31;31
15/08/2017;11;0,7;22;21;0,93;16;20;0,41;32;31
15/08/2017;12;0,74;20;22;0,95;16;19;0,46;30;32
15/08/2017;13;0,8; ;22;0,97;17;19;0,52;30;34
15/08/2017;14;0,79; ;22;0,97;20;19;0,58;25;35
15/08/2017;15;0,74;22;22;0,93;17;19;0,6;27;35
15/08/2017;16;0,65;21;23;0,86;18;19;0,61;31;36
15/08/2017;17;0,57;22;22;0,82;21;19;0,62;33;37
15/08/2017;18;0,59;29;22;0,8;27;20;0,67;39;39
15/08/2017;19;0,59;29;22;0,81;34;19;0,73;38;41
15/08/2017;20;0,65;29;23;0,85;35;19;0,76;37;41
15/08/2017;21;0,65;22;23;0,86;31;20;0,73;24;41
15/08/2017;22;0,67;22;22;0,91;37;21;0,67;20;40
15/08/2017;23;0,67;26;21;0,98;34;21;0,63;28;39
15/08/2017;24;0,68;27;21;1,01;32;22;0,62;30;39
16/08/2017;1;0,7;26;21;1,06;33;22;0,61;31;39
16/08/2017;2;0,68;23;22;1,07;30;23;0,56;28;40
16/08/2017;3;0,64;21;22;1,03;28;24;0,5;26;41
16/08/2017;4;0,58;22;23;0,97;25;24;0,46;25;42
16/08/2017;5;0,54;20;23;0,91;23;25;0,46;23;43
16/08/2017;6;0,52;17;24;0,85;22;25;0,48;23;43
16/08/2017;7;0,51;22;24;0,79;26;25;0,48;21;43
16/08/2017;8;0,52;23;24;0,83;31;26;0,49;23;43
16/08/2017;9;0,55;24;24;0,87;32;27;0,52;25;43
16/08/2017;10;0,58;27;25;0,95;42;28;0,53;28;44
16/08/2017;11;0,61;29;26;1,05;46;30;0,52;24;44
16/08/2017;12;0,63;30;27;1,12;38;31;0,49;27;43
16/08/2017;13;0,65;24;27;1,2;36;32;0,48;29;42
16/08/2017;14;0,67;23;27;1,25;35;32;0,47;26;41
16/08/2017;15;0,67;22;27;1,24;34;34;0,47;30;41
16/08/2017;16;0,64;23;27;1,14;28;36;0,46;34;41
16/08/2017;17;0,6;27;28;1,05;34;36;0,43;38;40
16/08/2017;18;0,57;30;28;0,96;37;37;0,43;43;40
16/08/2017;19;0,57;35;28;0,83;28;37;0,49;47;39
16/08/2017;20;0,6;37;28;0,78;35;37;0,56;47;39
16/08/2017;21;0,67;37;27;0,74;39;36;0,6;43;39
16/08/2017;22;0,75;36;27;0,73;37;35;0,69;40;40
16/08/2017;23;0,85;37;28;0,74;35;35;0,83;44;42
16/08/2017;24;0,91;33;28;0,76;31;34;0,88;40;43
17/08/2017;1;0,92;28;28;0,75;23;34;0,87;32;43
17/08/2017;2;0,9;24;27;0,74;21;33;0,83;29;41
17/08/2017;3;0,86;19;26;0,75;16;32;0,75;25;40
17/08/2017;4;0,8;17;26;0,73;12;31;0,67;20;39
17/08/2017;5;0,71;17;25;0,68;13;31;0,62;21;38
17/08/2017;6;0,62;21;25;0,65;18;31;0,54;30;38
17/08/2017;7;0,52;24;25;0,64;21;30;0,41;33;38
17/08/2017;8;0,5;32;25;0,66;29;30;0,38;35;38
17/08/2017;9;0,55;35;24;0,7;29;28;0,42;38;38
17/08/2017;10;0,6;31;24;0,72;27;27;0,44;35;39
17/08/2017;11;0,71;30;23;0,75;79;26;0,49;36;39
17/08/2017;12;0,75;29;23;0,79; ;25;0,53;33;40
17/08/2017;13;0,78;24;23;0,83; ;24;0,57;34;40
17/08/2017;14;0,8;23;24;0,86; ;24;0,6;31;41
17/08/2017;15;0,84;24;25;0,88; ;23;0,61;35;42
17/08/2017;16;0,81;27;26; ; ;23;0,61;39;43
17/08/2017;17;0,78;31;27; ; ;23;0,61;40;45
17/08/2017;18;0,77;36;28; ; ;23;0,65;47;45
17/08/2017;19;0,75;39;29; ; ;24;0,73;53;47
17/08/2017;20;0,8;42;30; ; ;25;0,83;51;48
17/08/2017;21;0,88;39;31; ; ;26;0,89;45;49
17/08/2017;22;0,94;37;31; ; ;27;0,92;42;49
17/08/2017;23;0,99;40;32; ; ;27;0,98;46;49
17/08/2017;24;1,01;34;32; ; ;28;0,97;40;48
18/08/2017;1;1;27;33; ; ;28;0,95;30;48
18/08/2017;2;0,97;20;33; ; ;29;0,89;25;49
18/08/2017;3;0,89;14;34; ; ;29;0,77;16;49
18/08/2017;4;0,78;8;34; ; ;30;0,63;15;49
18/08/2017;5;0,66;9;35; ; ;30;0,53;16;50
18/08/2017;6;0,58;13;35; ; ;30;0,46;25;50
18/08/2017;7;0,49;20;35; ; ;30;0,4;31;50
18/08/2017;8;0,47;26;36; ; ;31;0,4;32;50
18/08/2017;9;0,48;27;35; ; ;31;0,41;32;50
18/08/2017;10;0,5;27;35; ; ;31;0,44;34;50
18/08/2017;11;0,53;24;35; ; ;31;0,47;34;52
18/08/2017;12;0,57;20;34; ; ;31;0,5;27;51
18/08/2017;13;0,59;18;34; ; ;31;0,53;27;51
18/08/2017;14;0,61;19;33; ; ;31;0,55;28;50
18/08/2017;15;0,61;21;32; ; ;30;0,55;26;50
18/08/2017;16;0,6;23;31; ; ;29;0,54;29;49
18/08/2017;17;0,58;28;30; ; ;29;0,56;37;48
18/08/2017;18;0,57;30;30; ; ;29;0,59;41;48
18/08/2017;19;0,6;35;28; ; ;28;0,65;44;48
18/08/2017;20;0,64;38;28; ; ;28;0,72;42;47
18/08/2017;21;0,73;40;27; ; ;28;0,78;40;47
18/08/2017;22;0,83;39;27; ; ;28;0,83;35;47
18/08/2017;23;0,88;32;27; ; ;28;0,85;26;47
18/08/2017;24;0,91;25;27; ; ;28;0,86;28;46
19/08/2017;1;0,92;25;26; ; ;27;0,84;31;47
19/08/2017;2;0,94;28;27; ; ;27;0,81;31;48
19/08/2017;3;0,89;14;28; ; ;29;0,73;13;49
19/08/2017;4;0,81;6;29; ; ;30;0,62;5;49
19/08/2017;5;0,69;7;29; ; ;30;0,51;6;48
19/08/2017;6;0,57;8;29; ; ;30;0,43;9;48
19/08/2017;7;0,5;12;28; ; ;30;0,38;13;47
19/08/2017;8;0,46;17;28; ; ;29;0,33;16;46
19/08/2017;9;0,43;20;28; ; ;30;0,29;21;45
19/08/2017;10;0,41;27;27; ; ;30;0,27;28;44
19/08/2017;11;0,45;30;27; ; ;29;0,29;29;40
19/08/2017;12;0,5;28;26; ; ;29;0,32;25;39
19/08/2017;13;0,54;24;25; ; ;28;0,34;25;38
19/08/2017;14;0,6;27;25; ; ;28;0,39;31;38
19/08/2017;15;0,64;25;24; ; ;27;0,42;26;36
19/08/2017;16;0,65;16;25; ; ;27;0,43;17;35
19/08/2017;17;0,66;17;24; ; ;26;0,42;16;34
19/08/2017;18;0,65;18;23; ; ;25;0,4;19;32
19/08/2017;19;0,62;19;23; ; ;25;0,38;22;30
19/08/2017;20;0,62;23;22; ; ;24;0,39;26;28
19/08/2017;21;0,64;26;22; ; ;23;0,41;28;27
19/08/2017;22;0,65;25;21; ; ;22;0,39;24;25
19/08/2017;23;0,65;25;20; ; ;22;0,37;25;25
19/08/2017;24;0,66;21;20; ; ;22;0,38;22;24
20/08/2017;1;0,66;21;20; ; ;23;0,39;22;24
20/08/2017;2;0,67;20;20; ; ;22;0,4;20;23
20/08/2017;3;0,65;16;18; ; ;21;0,39;16;22
20/08/2017;4;0,61;12;17; ; ;20;0,36;15;21
20/08/2017;5;0,55;11;17; ; ;20;0,32;15;21
20/08/2017;6;0,48;12;17; ; ;20;0,3;15;22
20/08/2017;7;0,44;14;17; ; ;20;0,29;17;22
20/08/2017;8;0,42;16;17; ; ;20;0,29;20;22
20/08/2017;9;0,41;16;17; ; ;20;0,27;17;23
20/08/2017;10;0,39;14;18; ; ;20;0,26;15;22
20/08/2017;11;0,38;12;17; ; ;20;0,26;11;22
20/08/2017;12;0,39;12;18; ; ;20;0,26;15;23
20/08/2017;13;0,41;12;18; ; ;20;0,27;15;23
20/08/2017;14;0,43;10;18; ; ;20;0,27;13;22
20/08/2017;15;0,44;9;18; ; ;20;0,26;9;22
20/08/2017;16;0,44;8;17; ; ;20;0,24;10;21
20/08/2017;17;0,44;10;17; ; ;20;0,23;9;21
20/08/2017;18;0,46;13;18; ; ;19;0,21;10;21
20/08/2017;19;0,48;15;19; ; ;19;0,21;15;21
20/08/2017;20;0,51;20;20; ; ;19;0,21;20;20
20/08/2017;21;0,53;24;20; ; ;19;0,23;25;20
20/08/2017;22;0,57;24;20; ; ;19;0,26;28;20
20/08/2017;23;0,62;26;21; ; ;20;0,31;32;20
20/08/2017;24;0,65;24;21; ; ;19;0,41;35;21
21/08/2017;1;0,69;24;21; ; ;19;0,52;35;21
21/08/2017;2;0,72;23;22; ; ;20;0,63;34;22
21/08/2017;3;0,74;23;22; ; ;20;0,73;34;23
21/08/2017;4;0,77;25;22; ; ;20;0,82;34;24
21/08/2017;5;0,78;25;22; ; ;20;0,9;35;25
21/08/2017;6;0,77;24;22; ; ;21;0,96;36;26
21/08/2017;7;0,78;26;22; ; ;21;1,04;37;27
21/08/2017;8;0,83;27;23; ; ;22;1,04;37;29
21/08/2017;9;0,87;22;23; ; ;22;0,96;28;29
21/08/2017;10;0,82;12;23; ; ;22;0,85;17;29
21/08/2017;11;0,77;8;22; ; ;21;0,75;13;29
21/08/2017;12;0,71;8;22; ; ;21;0,64;15;29
21/08/2017;13;0,65;7;22; ; ;21;0,53;12;28
21/08/2017;14;0,62;8;21; ; ;21;0,44;14;28
21/08/2017;15;0,55;8;21; ; ;21;0,32;16;28
21/08/2017;16;0,46;9;21; ; ;21;0,22;15;28
21/08/2017;17;0,39;11;21; ; ;21;0,21;15;28
21/08/2017;18;0,39;13;21; ; ;21;0,22;19;29
21/08/2017;19;0,41;17;19; ; ;20;0,24;21;29
21/08/2017;20;0,43;18;17; ; ;20;0,26;23;29
21/08/2017;21;0,45;17;17; ; ;20;0,27;21;29
21/08/2017;22;0,46;17;16; ; ;19;0,29;21;28
21/08/2017;23;0,48;16;15; ; ;18;0,29;16;28
21/08/2017;24;0,49;12;15; ; ;18;0,3;15;28
22/08/2017;1;0,48;9;14; ; ;17;0,3;13;26
22/08/2017;2;0,46;7;14; ; ;16;0,29;12;25
22/08/2017;3;0,44;5;13; ; ;16;0,28;14;24
22/08/2017;4;0,42;3;12; ; ;15;0,27;12;23
22/08/2017;5;0,39;4;12; ; ;15;0,27;15;22
22/08/2017;6;0,36;8;12; ; ;13;0,27;15;21
22/08/2017;7;0,34;10;11; ; ;13;0,27;17;19
22/08/2017;8;0,34;15;11; ; ;13;0,29;22;18
22/08/2017;9;0,35;18;11; ; ;13;0,31;23;19
22/08/2017;10;0,37;16;11; ; ;14;0,34;24;20
22/08/2017;11;0,39;16;12; ; ;14;0,36;21;20
22/08/2017;12;0,41;15;11; ; ;14;0,39;24;21
22/08/2017;13;0,44;19;12; ; ;14;0,42;22;21
22/08/2017;14;0,47;13;12; ; ;14;0,44;19;22
22/08/2017;15;0,49;14;13; ; ;15;0,46;22;22
22/08/2017;16;0,5;15;13; ; ;15;0,47;20;23
22/08/2017;17;0,5;17;13; ; ;15;0,5;32;23
22/08/2017;18;0,52;20;13; ; ;15;0,53;30;24
22/08/2017;19;0,55;22;14; ; ;16;0,54;22;24
22/08/2017;20;0,57;20;14; ; ;16;0,54;22;24
22/08/2017;21;0,59;20;14; ; ;16;0,54;14;24
22/08/2017;22;0,61;17;14; ; ;16;0,53;15;24
22/08/2017;23;0,61;15;14; ; ;16;0,51;14;24
22/08/2017;24;0,61;16;14; ; ;16;0,5;11;24
23/08/2017;1;0,61;12;14; ; ;16;0,46;10;24
23/08/2017;2;0,58;9;14; ; ;16;0,41;8;24
23/08/2017;3;0,54;6;14; ; ;16;0,37;12;24
23/08/2017;4;0,49;5;14; ; ;16;0,34;13;24
23/08/2017;5;0,45;7;14; ; ;16;0,32;14;23
23/08/2017;6;0,43;10;14; ; ;16;0,32;15;23
23/08/2017;7;0,42;16;14; ; ;16;0,31;18;24
23/08/2017;8;0,44;20;14; ; ;16;0,33;23;23
23/08/2017;9;0,47;20;15; ; ;16;0,36;25;23
23/08/2017;10;0,5;19;15; ; ;16;0,42;29;24
23/08/2017;11;0,53;17;15; ;26;16;0,47;27;24
23/08/2017;12;0,56;17;15; ;25;16;0,51;26;24
23/08/2017;13;0,6;18;16; ;25;16;0,55;25;25
23/08/2017;14;0,64;20;16; ;20;17;0,58;28;24
23/08/2017;15;0,68;26;16; ;40;17;0,61;28;25
23/08/2017;16;0,7;34;17; ;42;19;0,62;30;26
23/08/2017;17;0,75;38;19; ;44;21; ;33;27
23/08/2017;18;0,78;34;21; ;42;22; ;33;27
23/08/2017;19;0,82;31;21; ;35;23; ;29;28
23/08/2017;20;0,86;28;22; ;30;23; ;26;28
23/08/2017;21;0,87;27;22; ;24;24; ;28;29
23/08/2017;22;0,87;22;23; ;22;24; ;25;29
23/08/2017;23;0,85;19;23; ;22;24; ;26;30
23/08/2017;24;0,83;19;23; ;19;24; ;23;30
24/08/2017;1;0,76;16;24; ;15;24; ;18;30
24/08/2017;2;0,7;12;24; ;10;24; ;12;30
24/08/2017;3;0,64;11;24; ;8;24; ;12;30
24/08/2017;4;0,58;19;25; ;10;25; ;12;30
24/08/2017;5;0,54;18;25; ;15;25; ;13;31
24/08/2017;6;0,51;17;25; ;16;26; ;17;31
24/08/2017;7;0,5;18;25; ;19;26; ;18;31
24/08/2017;8;0,52;22;25; ;25;26; ;18;31
24/08/2017;9;0,58;24;25; ;33;27; ;21;31
24/08/2017;10;0,64;24;25; ;31;27; ;29;31
24/08/2017;11;0,69; ;26; ;27;27; ;33;32
24/08/2017;12;0,73; ;26; ;26;28; ;33;32
24/08/2017;13;0,78;25;26; ;26;28; ;29;31
24/08/2017;14;0,8;19;26; ;20;28; ;33;32
24/08/2017;15;0,83;21;27; ;26;28; ;31;33
24/08/2017;16;0,83;25;26; ;33;27; ;28;33
24/08/2017;17;0,83;29;26; ;40;27; ;29;33
24/08/2017;18;0,8;31;25; ;43;28; ;27;33
24/08/2017;19;0,89;32;25; ;45;29; ;25;33
24/08/2017;20;0,97;32;26; ;40;30; ;27;34
24/08/2017;21;1,09;30;27; ;45;32; ;26;35
24/08/2017;22;1,23;27;28; ;44;34; ;23;36
24/08/2017;23;1,36;24;29; ;39;36; ;21;37
24/08/2017;24;1,53;25;31; ;41;38; ;25;38
25/08/2017;1;1,64;23;33; ;43;41; ;25;40
25/08/2017;2;1,71;21;35; ;36;43; ;24;43
25/08/2017;3;1,73;18;37; ;34;45; ;22;45
25/08/2017;4;1,67;16;39; ;29;48; ;20;48
25/08/2017;5;1,53;16;40; ;27;49; ;20;50
